quantile,geo,TIME_PERIOD,OBS_VALUE
Ninety-sixth percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015,2.1
Ninety-sixth percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016,2.1
Ninety-sixth percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017,2.1
Ninety-sixth percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018,2.1
Ninety-sixth percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,2.1
Ninety-sixth percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020,2.1
Ninety-sixth percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,2.1
Ninety-sixth percentile,Euro area - 18 countries (2014),2004,2.1
Ninety-sixth percentile,Euro area - 18 countries (2014),2005,2.1
Ninety-sixth percentile,Euro area - 18 countries (2014),2006,2.1
Ninety-sixth percentile,Euro area - 18 countries (2014),2007,2.1
Ninety-sixth percentile,Euro area - 18 countries (2014),2008,2.1
Ninety-sixth percentile,Euro area - 18 countries (2014),2009,2.1
Ninety-sixth percentile,Euro area - 18 countries (2014),2010,2.1
Ninety-sixth percentile,Euro area - 18 countries (2014),2011,2.1
Ninety-sixth percentile,Euro area - 18 countries (2014),2012,2.1
Ninety-sixth percentile,Euro area - 18 countries (2014),2013,2.1
Ninety-sixth percentile,Euro area - 18 countries (2014),2014,2.1
Ninety-sixth percentile,Euro area - 18 countries (2014),2015,2.1
Ninety-sixth percentile,Euro area - 18 countries (2014),2016,2.1
Ninety-sixth percentile,Euro area - 18 countries (2014),2017,2.1
Ninety-sixth percentile,Euro area - 18 countries (2014),2018,2.1
Ninety-sixth percentile,Euro area - 18 countries (2014),2019,2.1
Ninety-sixth percentile,Euro area - 18 countries (2014),2020,2.1
Ninety-sixth percentile,Euro area - 19 countries  (2015-2022),2004,2.1
Ninety-sixth percentile,Euro area - 19 countries  (2015-2022),2005,2.1
Ninety-sixth percentile,Euro area - 19 countries  (2015-2022),2006,2.1
Ninety-sixth percentile,Euro area - 19 countries  (2015-2022),2007,2.1
Ninety-sixth percentile,Euro area - 19 countries  (2015-2022),2008,2.1
Ninety-sixth percentile,Euro area - 19 countries  (2015-2022),2009,2.1
Ninety-sixth percentile,Euro area - 19 countries  (2015-2022),2010,2.1
Ninety-sixth percentile,Euro area - 19 countries  (2015-2022),2011,2.1
Ninety-sixth percentile,Euro area - 19 countries  (2015-2022),2012,2.1
Ninety-sixth percentile,Euro area - 19 countries  (2015-2022),2013,2.1
Ninety-sixth percentile,Euro area - 19 countries  (2015-2022),2014,2.1
Ninety-sixth percentile,Euro area - 19 countries  (2015-2022),2015,2.1
Ninety-sixth percentile,Euro area - 19 countries  (2015-2022),2016,2.1
Ninety-sixth percentile,Euro area - 19 countries  (2015-2022),2017,2.1
Ninety-sixth percentile,Euro area - 19 countries  (2015-2022),2018,2.1
Ninety-sixth percentile,Euro area - 19 countries  (2015-2022),2019,2.1
Ninety-sixth percentile,Euro area - 19 countries  (2015-2022),2020,2.1
Ninety-sixth percentile,Euro area - 19 countries  (2015-2022),2021,2.1
Ninety-sixth percentile,Estonia,2004,2.5
Ninety-sixth percentile,Estonia,2005,2.3
Ninety-sixth percentile,Estonia,2006,2.3
Ninety-sixth percentile,Estonia,2007,2.2
Ninety-sixth percentile,Estonia,2008,2.2
Ninety-sixth percentile,Estonia,2009,2.3
Ninety-sixth percentile,Estonia,2010,2.2
Ninety-sixth percentile,Estonia,2011,2.1
Ninety-sixth percentile,Estonia,2012,2.2
Ninety-sixth percentile,Estonia,2013,2.3
Ninety-sixth percentile,Estonia,2014,2.5
Ninety-sixth percentile,Estonia,2015,2.4
Ninety-sixth percentile,Estonia,2016,2.3
Ninety-sixth percentile,Estonia,2017,2.3
Ninety-sixth percentile,Estonia,2018,2.4
Ninety-sixth percentile,Estonia,2019,2.4
Ninety-sixth percentile,Estonia,2020,2.3
Ninety-sixth percentile,Estonia,2021,2.3
Ninety-sixth percentile,Greece,2003,2.3
Ninety-sixth percentile,Greece,2004,2.2
Ninety-sixth percentile,Greece,2005,2.3
Ninety-sixth percentile,Greece,2006,2.3
Ninety-sixth percentile,Greece,2007,2.2
Ninety-sixth percentile,Greece,2008,2.1
Ninety-sixth percentile,Greece,2009,2.2
Ninety-sixth percentile,Greece,2010,2.1
Ninety-sixth percentile,Greece,2011,2.2
Ninety-sixth percentile,Greece,2012,2.2
Ninety-sixth percentile,Greece,2013,2.1
Ninety-sixth percentile,Greece,2014,2.2
Ninety-sixth percentile,Greece,2015,2.2
Ninety-sixth percentile,Greece,2016,2.2
Ninety-sixth percentile,Greece,2017,2.2
Ninety-sixth percentile,Greece,2018,2.1
Ninety-sixth percentile,Greece,2019,2.1
Ninety-sixth percentile,Greece,2020,2.0
Ninety-sixth percentile,Greece,2021,2.1
Ninety-sixth percentile,Spain,2004,2.1
Ninety-sixth percentile,Spain,2005,2.2
Ninety-sixth percentile,Spain,2006,2.2
Ninety-sixth percentile,Spain,2007,2.2
Ninety-sixth percentile,Spain,2008,2.1
Ninety-sixth percentile,Spain,2009,2.2
Ninety-sixth percentile,Spain,2010,2.2
Ninety-sixth percentile,Spain,2011,2.2
Ninety-sixth percentile,Spain,2012,2.2
Ninety-sixth percentile,Spain,2013,2.2
Ninety-sixth percentile,Spain,2014,2.3
Ninety-sixth percentile,Spain,2015,2.3
Ninety-sixth percentile,Spain,2016,2.3
Ninety-sixth percentile,Spain,2017,2.2
Ninety-sixth percentile,Spain,2018,2.2
Ninety-sixth percentile,Spain,2019,2.2
Ninety-sixth percentile,Spain,2020,2.1
Ninety-sixth percentile,Spain,2021,2.2
Ninety-sixth percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2008,2.1
Ninety-sixth percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2009,2.1
Ninety-sixth percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2010,2.1
Ninety-sixth percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2011,2.1
Ninety-sixth percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2012,2.1
Ninety-sixth percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,2.1
Ninety-sixth percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2014,2.1
Ninety-sixth percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,2.1
Ninety-sixth percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,2.1
Ninety-sixth percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,2.1
Ninety-sixth percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,2.1
Ninety-sixth percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,2.1
Ninety-sixth percentile,European Union - 27 countries (2007-2013),2005,2.1
Ninety-sixth percentile,European Union - 27 countries (2007-2013),2006,2.1
Ninety-sixth percentile,European Union - 27 countries (2007-2013),2007,2.1
Ninety-sixth percentile,European Union - 27 countries (2007-2013),2008,2.1
Ninety-sixth percentile,European Union - 27 countries (2007-2013),2009,2.1
Ninety-sixth percentile,European Union - 27 countries (2007-2013),2010,2.1
Ninety-sixth percentile,European Union - 27 countries (2007-2013),2011,2.1
Ninety-sixth percentile,European Union - 27 countries (2007-2013),2012,2.1
Ninety-sixth percentile,European Union - 27 countries (2007-2013),2013,2.1
Ninety-sixth percentile,European Union - 27 countries (2007-2013),2014,2.1
Ninety-sixth percentile,European Union - 27 countries (2007-2013),2015,2.1
Ninety-sixth percentile,European Union - 27 countries (2007-2013),2016,2.1
Ninety-sixth percentile,European Union - 27 countries (2007-2013),2017,2.1
Ninety-sixth percentile,European Union - 27 countries (2007-2013),2018,2.1
Ninety-sixth percentile,European Union - 27 countries (2007-2013),2019,2.1
Ninety-sixth percentile,European Union - 27 countries (from 2020),2010,2.1
Ninety-sixth percentile,European Union - 27 countries (from 2020),2011,2.1
Ninety-sixth percentile,European Union - 27 countries (from 2020),2012,2.1
Ninety-sixth percentile,European Union - 27 countries (from 2020),2013,2.1
Ninety-sixth percentile,European Union - 27 countries (from 2020),2014,2.1
Ninety-sixth percentile,European Union - 27 countries (from 2020),2015,2.1
Ninety-sixth percentile,European Union - 27 countries (from 2020),2016,2.1
Ninety-sixth percentile,European Union - 27 countries (from 2020),2017,2.1
Ninety-sixth percentile,European Union - 27 countries (from 2020),2018,2.1
Ninety-sixth percentile,European Union - 27 countries (from 2020),2019,2.1
Ninety-sixth percentile,European Union - 27 countries (from 2020),2020,2.1
Ninety-sixth percentile,European Union - 27 countries (from 2020),2021,2.1
Ninety-sixth percentile,European Union - 28 countries (2013-2020),2010,2.1
Ninety-sixth percentile,European Union - 28 countries (2013-2020),2011,2.1
Ninety-sixth percentile,European Union - 28 countries (2013-2020),2012,2.1
Ninety-sixth percentile,European Union - 28 countries (2013-2020),2013,2.1
Ninety-sixth percentile,European Union - 28 countries (2013-2020),2014,2.1
Ninety-sixth percentile,European Union - 28 countries (2013-2020),2015,2.1
Ninety-sixth percentile,European Union - 28 countries (2013-2020),2016,2.1
Ninety-sixth percentile,European Union - 28 countries (2013-2020),2017,2.1
Ninety-sixth percentile,European Union - 28 countries (2013-2020),2018,2.1
Ninety-sixth percentile,European Union - 28 countries (2013-2020),2019,2.1
Ninety-sixth percentile,Finland,2004,1.8
Ninety-sixth percentile,Finland,2005,1.8
Ninety-sixth percentile,Finland,2006,1.8
Ninety-sixth percentile,Finland,2007,1.9
Ninety-sixth percentile,Finland,2008,1.9
Ninety-sixth percentile,Finland,2009,1.9
Ninety-sixth percentile,Finland,2010,1.9
Ninety-sixth percentile,Finland,2011,1.9
Ninety-sixth percentile,Finland,2012,1.9
Ninety-sixth percentile,Finland,2013,1.9
Ninety-sixth percentile,Finland,2014,1.9
Ninety-sixth percentile,Finland,2015,1.9
Ninety-sixth percentile,Finland,2016,1.9
Ninety-sixth percentile,Finland,2017,1.9
Ninety-sixth percentile,Finland,2018,1.9
Ninety-sixth percentile,Finland,2019,1.9
Ninety-sixth percentile,Finland,2020,1.9
Ninety-sixth percentile,Finland,2021,1.9
Ninety-sixth percentile,France,2004,2.1
Ninety-sixth percentile,France,2005,2.0
Ninety-sixth percentile,France,2006,2.0
Ninety-sixth percentile,France,2007,2.0
Ninety-sixth percentile,France,2008,2.1
Ninety-sixth percentile,France,2009,2.1
Ninety-sixth percentile,France,2010,2.1
Ninety-sixth percentile,France,2011,2.2
Ninety-sixth percentile,France,2012,2.1
Ninety-sixth percentile,France,2013,2.1
Ninety-sixth percentile,France,2014,2.0
Ninety-sixth percentile,France,2015,2.1
Ninety-sixth percentile,France,2016,2.1
Ninety-sixth percentile,France,2017,2.1
Ninety-sixth percentile,France,2018,2.0
Ninety-sixth percentile,France,2019,2.1
Ninety-sixth percentile,France,2020,2.1
Ninety-sixth percentile,France,2021,2.0
Ninety-sixth percentile,Croatia,2010,2.2
Ninety-sixth percentile,Croatia,2011,2.2
Ninety-sixth percentile,Croatia,2012,2.1
Ninety-sixth percentile,Croatia,2013,2.2
Ninety-sixth percentile,Croatia,2014,2.1
Ninety-sixth percentile,Croatia,2015,2.2
Ninety-sixth percentile,Croatia,2016,2.1
Ninety-sixth percentile,Croatia,2017,2.0
Ninety-sixth percentile,Croatia,2018,2.0
Ninety-sixth percentile,Croatia,2019,2.1
Ninety-sixth percentile,Croatia,2020,2.0
Ninety-sixth percentile,Croatia,2021,2.0
Ninety-sixth percentile,Hungary,2005,1.9
Ninety-sixth percentile,Hungary,2006,2.1
Ninety-sixth percentile,Hungary,2007,1.9
Ninety-sixth percentile,Hungary,2008,1.9
Ninety-sixth percentile,Hungary,2009,1.9
Ninety-sixth percentile,Hungary,2010,1.9
Ninety-sixth percentile,Hungary,2011,2.0
Ninety-sixth percentile,Hungary,2012,2.0
Ninety-sixth percentile,Hungary,2013,2.0
Ninety-sixth percentile,Hungary,2014,2.1
Ninety-sixth percentile,Hungary,2015,2.1
Ninety-sixth percentile,Hungary,2016,2.0
Ninety-sixth percentile,Hungary,2017,2.0
Ninety-sixth percentile,Hungary,2018,2.0
Ninety-sixth percentile,Hungary,2019,2.0
Ninety-sixth percentile,Hungary,2020,1.8
Ninety-sixth percentile,Hungary,2021,1.9
Ninety-sixth percentile,Ireland,2003,2.0
Ninety-sixth percentile,Ireland,2004,2.0
Ninety-sixth percentile,Ireland,2005,2.1
Ninety-sixth percentile,Ireland,2006,2.1
Ninety-sixth percentile,Ireland,2007,2.0
Ninety-sixth percentile,Ireland,2008,2.0
Ninety-sixth percentile,Ireland,2009,2.1
Ninety-sixth percentile,Ireland,2010,2.2
Ninety-sixth percentile,Ireland,2011,2.1
Ninety-sixth percentile,Ireland,2012,2.1
Ninety-sixth percentile,Ireland,2013,2.0
Ninety-sixth percentile,Ireland,2014,2.2
Ninety-sixth percentile,Ireland,2015,2.1
Ninety-sixth percentile,Ireland,2016,2.0
Ninety-sixth percentile,Ireland,2017,2.1
Ninety-sixth percentile,Ireland,2018,2.4
Ninety-sixth percentile,Ireland,2019,2.0
Ninety-sixth percentile,Ireland,2020,2.0
Ninety-sixth percentile,Ireland,2021,1.9
Ninety-sixth percentile,Iceland,2004,1.8
Ninety-sixth percentile,Iceland,2005,1.8
Ninety-sixth percentile,Iceland,2006,1.9
Ninety-sixth percentile,Iceland,2007,1.9
Ninety-sixth percentile,Iceland,2008,1.9
Ninety-sixth percentile,Iceland,2009,2.0
Ninety-sixth percentile,Iceland,2010,1.9
Ninety-sixth percentile,Iceland,2011,1.8
Ninety-sixth percentile,Iceland,2012,1.8
Ninety-sixth percentile,Iceland,2013,1.9
Ninety-sixth percentile,Iceland,2014,1.8
Ninety-sixth percentile,Iceland,2015,1.8
Ninety-sixth percentile,Iceland,2016,1.9
Ninety-sixth percentile,Iceland,2017,1.9
Ninety-sixth percentile,Iceland,2018,1.8
Ninety-sixth percentile,Italy,2004,2.2
Ninety-sixth percentile,Italy,2005,2.2
Ninety-sixth percentile,Italy,2006,2.2
Ninety-sixth percentile,Italy,2007,2.2
Ninety-sixth percentile,Italy,2008,2.1
Ninety-sixth percentile,Italy,2009,2.2
Ninety-sixth percentile,Italy,2010,2.1
Ninety-sixth percentile,Italy,2011,2.1
Ninety-sixth percentile,Italy,2012,2.1
Ninety-sixth percentile,Italy,2013,2.2
Ninety-sixth percentile,Italy,2014,2.2
Ninety-sixth percentile,Italy,2015,2.2
Ninety-sixth percentile,Italy,2016,2.2
Ninety-sixth percentile,Italy,2017,2.1
Ninety-sixth percentile,Italy,2018,2.2
Ninety-sixth percentile,Italy,2019,2.2
Ninety-sixth percentile,Italy,2020,2.2
Ninety-sixth percentile,Italy,2021,2.3
Ninety-sixth percentile,Lithuania,2005,2.6
Ninety-sixth percentile,Lithuania,2006,2.3
Ninety-sixth percentile,Lithuania,2007,2.4
Ninety-sixth percentile,Lithuania,2008,2.0
Ninety-sixth percentile,Lithuania,2009,2.1
Ninety-sixth percentile,Lithuania,2010,2.5
Ninety-sixth percentile,Lithuania,2011,2.4
Ninety-sixth percentile,Lithuania,2012,2.3
Ninety-sixth percentile,Lithuania,2013,2.4
Ninety-sixth percentile,Lithuania,2014,2.4
Ninety-sixth percentile,Lithuania,2015,2.5
Ninety-sixth percentile,Lithuania,2016,2.4
Ninety-sixth percentile,Lithuania,2017,2.5
Ninety-sixth percentile,Lithuania,2018,2.5
Ninety-sixth percentile,Lithuania,2019,2.3
Ninety-sixth percentile,Lithuania,2020,2.4
Ninety-sixth percentile,Lithuania,2021,2.4
Ninety-sixth percentile,Luxembourg,2003,2.0
Ninety-sixth percentile,Luxembourg,2004,1.9
Ninety-sixth percentile,Luxembourg,2005,2.0
Ninety-sixth percentile,Luxembourg,2006,2.0
Ninety-sixth percentile,Luxembourg,2007,2.0
Ninety-sixth percentile,Luxembourg,2008,2.0
Ninety-sixth percentile,Luxembourg,2009,2.1
Ninety-sixth percentile,Luxembourg,2010,2.0
Ninety-sixth percentile,Luxembourg,2011,2.0
Ninety-sixth percentile,Luxembourg,2012,2.0
Ninety-sixth percentile,Luxembourg,2013,2.0
Ninety-sixth percentile,Luxembourg,2014,2.0
Ninety-sixth percentile,Luxembourg,2015,2.0
Ninety-sixth percentile,Luxembourg,2016,2.4
Ninety-sixth percentile,Luxembourg,2017,1.8
Ninety-sixth percentile,Luxembourg,2018,2.2
Ninety-sixth percentile,Luxembourg,2019,2.1
Ninety-sixth percentile,Luxembourg,2020,2.1
Ninety-sixth percentile,Luxembourg,2021,2.1
Ninety-sixth percentile,Latvia,2005,2.4
Ninety-sixth percentile,Latvia,2006,2.6
Ninety-sixth percentile,Latvia,2007,2.5
Ninety-sixth percentile,Latvia,2008,2.5
Ninety-sixth percentile,Latvia,2009,2.4
Ninety-sixth percentile,Latvia,2010,2.4
Ninety-sixth percentile,Latvia,2011,2.4
Ninety-sixth percentile,Latvia,2012,2.4
Ninety-sixth percentile,Latvia,2013,2.3
Ninety-sixth percentile,Latvia,2014,2.5
Ninety-sixth percentile,Latvia,2015,2.5
Ninety-sixth percentile,Latvia,2016,2.3
Ninety-sixth percentile,Latvia,2017,2.4
Ninety-sixth percentile,Latvia,2018,2.3
Ninety-sixth percentile,Latvia,2019,2.3
Ninety-sixth percentile,Latvia,2020,2.4
Ninety-sixth percentile,Latvia,2021,2.4
Ninety-sixth percentile,Montenegro,2013,2.3
Ninety-sixth percentile,Montenegro,2014,2.5
Ninety-sixth percentile,Montenegro,2015,2.4
Ninety-sixth percentile,Montenegro,2016,2.3
Ninety-sixth percentile,Montenegro,2017,2.2
Ninety-sixth percentile,Montenegro,2018,2.1
Ninety-sixth percentile,Montenegro,2019,2.2
Ninety-sixth percentile,Montenegro,2020,2.2
Ninety-sixth percentile,North Macedonia,2012,2.5
Ninety-sixth percentile,North Macedonia,2013,2.5
Ninety-sixth percentile,North Macedonia,2014,2.3
Ninety-sixth percentile,North Macedonia,2015,2.3
Ninety-sixth percentile,North Macedonia,2016,2.4
Ninety-sixth percentile,North Macedonia,2017,2.2
Ninety-sixth percentile,North Macedonia,2018,2.1
Ninety-sixth percentile,North Macedonia,2019,2.0
Ninety-sixth percentile,North Macedonia,2020,2.0
Ninety-sixth percentile,Malta,2005,1.9
Ninety-sixth percentile,Malta,2006,1.9
Ninety-sixth percentile,Malta,2007,2.0
Ninety-sixth percentile,Malta,2008,2.0
Ninety-sixth percentile,Malta,2009,1.9
Ninety-sixth percentile,Malta,2010,2.0
Ninety-sixth percentile,Malta,2011,2.0
Ninety-sixth percentile,Malta,2012,1.9
Ninety-sixth percentile,Malta,2013,2.0
Ninety-sixth percentile,Malta,2014,2.1
Ninety-sixth percentile,Malta,2015,2.0
Ninety-sixth percentile,Malta,2016,2.1
Ninety-sixth percentile,Malta,2017,2.0
Ninety-sixth percentile,Malta,2018,2.0
Ninety-sixth percentile,Malta,2019,2.0
Ninety-sixth percentile,Malta,2020,2.2
Ninety-sixth percentile,Malta,2021,2.0
Ninety-sixth percentile,Netherlands,2005,1.9
Ninety-sixth percentile,Netherlands,2006,1.9
Ninety-sixth percentile,Netherlands,2007,1.9
Ninety-sixth percentile,Netherlands,2008,1.9
Ninety-sixth percentile,Netherlands,2009,2.0
Ninety-sixth percentile,Netherlands,2010,1.9
Ninety-sixth percentile,Netherlands,2011,1.9
Ninety-sixth percentile,Netherlands,2012,1.9
Ninety-sixth percentile,Netherlands,2013,1.9
Ninety-sixth percentile,Netherlands,2014,1.9
Ninety-sixth percentile,Netherlands,2015,1.9
Ninety-sixth percentile,Netherlands,2016,1.9
Ninety-sixth percentile,Netherlands,2017,2.0
Ninety-sixth percentile,Netherlands,2018,2.0
Ninety-sixth percentile,Netherlands,2019,1.9
Ninety-sixth percentile,Netherlands,2020,1.9
Ninety-sixth percentile,Netherlands,2021,1.9
Ninety-sixth percentile,Norway,2003,1.7
Ninety-sixth percentile,Norway,2004,1.8
Ninety-sixth percentile,Norway,2005,1.7
Ninety-sixth percentile,Norway,2006,1.7
Ninety-sixth percentile,Norway,2007,1.8
Ninety-sixth percentile,Norway,2008,1.7
Ninety-sixth percentile,Norway,2009,1.8
Ninety-sixth percentile,Norway,2010,1.8
Ninety-sixth percentile,Norway,2011,1.8
Ninety-sixth percentile,Norway,2012,1.8
Ninety-sixth percentile,Norway,2013,1.7
Ninety-sixth percentile,Norway,2014,1.8
Ninety-sixth percentile,Norway,2015,1.8
Ninety-sixth percentile,Norway,2016,1.8
Ninety-sixth percentile,Norway,2017,1.8
Ninety-sixth percentile,Norway,2018,1.8
Ninety-sixth percentile,Norway,2019,1.9
Ninety-sixth percentile,Norway,2020,1.8
Ninety-sixth percentile,Poland,2005,2.4
Ninety-sixth percentile,Poland,2006,2.3
Ninety-sixth percentile,Poland,2007,2.2
Ninety-sixth percentile,Poland,2008,2.2
Ninety-sixth percentile,Poland,2009,2.2
Ninety-sixth percentile,Poland,2010,2.2
Ninety-sixth percentile,Poland,2011,2.1
Ninety-sixth percentile,Poland,2012,2.2
Ninety-sixth percentile,Poland,2013,2.2
Ninety-sixth percentile,Poland,2014,2.2
